uc_id,category,subcategory,title,criticality,difficulty,monitoring_type,splunk_pillar,regulations,mitre_attack,source_file,source_line
UC-17.1.35,17,1,Cisco ISE pxGrid Cloud Connectivity and TLS Health,medium,intermediate,Availability; Operations; Compliance,Security,,T1499.001,content/cat-17-network-security-zero-trust/UC-17.1.35.json,1
UC-17.1.36,17,1,Cisco TrustSec / SGT Assignment Mismatch and SXP Listener Health,high,advanced,Configuration; Compliance; Operations,Security,,T1599; T1499.001,content/cat-17-network-security-zero-trust/UC-17.1.36.json,1
UC-17.1.37,17,1,ISE-Cisco ACI / Cisco Secure Workload SGT Binding Synchronisation,medium,advanced,Configuration; Operations,Security,,T1599,content/cat-17-network-security-zero-trust/UC-17.1.37.json,1
UC-17.1.38,17,1,EAP-TLS Client Certificate Failure and Trust-Chain Validation,high,advanced,Audit; Compliance,Security,,T1556; T1110.001,content/cat-17-network-security-zero-trust/UC-17.1.38.json,1
UC-17.1.39,17,1,EAP Authentication Method Drift and Weak-Method Regression,medium,intermediate,Compliance; Configuration,Security,,T1556,content/cat-17-network-security-zero-trust/UC-17.1.39.json,1
UC-17.1.40,17,1,RADIUS Authentication Latency SLO and Slow PSN Detection,high,advanced,Performance; Operations,IT Operations,,T1499.001,content/cat-17-network-security-zero-trust/UC-17.1.40.json,1
UC-17.1.41,17,1,Threat-Centric NAC (TC-NAC) — STIX/TAXII Feed and Auto-Quarantine Effectiveness,high,advanced,Security; Operations,Security,,T1190; T1059,content/cat-17-network-security-zero-trust/UC-17.1.41.json,1
UC-17.1.42,17,1,Adaptive Network Control (ANC) Action Auditing and Excessive Quarantine Detection,high,intermediate,Security; Compliance; Operations,Security,,"N/A (control-plane response — Adaptive Network Control quarantine telemetry, not adversary behaviour)",content/cat-17-network-security-zero-trust/UC-17.1.42.json,1
UC-17.1.43,17,1,Cisco ISE TACACS+ Device Administration — Privileged Command Auditing,critical,intermediate,Audit; Compliance; Audit,Security,,T1490; T1562.002; T1098.001,content/cat-17-network-security-zero-trust/UC-17.1.43.json,1
UC-17.1.44,17,1,Cisco ISE External Identity Store Health (AD/LDAP/RADIUS/SAML/OAuth),high,intermediate,Availability; Performance; Operations,IT Operations,,T1499.004,content/cat-17-network-security-zero-trust/UC-17.1.44.json,1
UC-17.1.45,17,1,Cisco ISE PassiveID — WMI / AD Agent / Syslog Provider Health,medium,advanced,Availability; Operations,Security,,T1499.001,content/cat-17-network-security-zero-trust/UC-17.1.45.json,1
UC-17.1.46,17,1,Cisco Identity Intelligence (CII) Risk-Score Drift and Adaptive-Auth Triggering,medium,advanced,Security,Security,,"N/A (identity-store hygiene — measures Cisco Identity Intelligence feed health, no attack mapping)",content/cat-17-network-security-zero-trust/UC-17.1.46.json,1
UC-17.1.47,17,1,Cisco ISE Backup Job Success and Operational-Data Backup Validation,high,intermediate,Compliance; Operations,IT Operations,,"N/A (platform lifecycle — ISE backup status monitoring, no adversary technique)",content/cat-17-network-security-zero-trust/UC-17.1.47.json,1
UC-17.1.48,17,1,Cisco ISE Restore Audit and Configuration-Drift Detection Post-Restore,high,advanced,Compliance; Audit,Security,,"N/A (platform lifecycle — ISE restore drill validation, no adversary technique)",content/cat-17-network-security-zero-trust/UC-17.1.48.json,1
UC-17.1.49,17,1,Cisco ISE Patch and Upgrade Health — Pre/Post-Upgrade Validation,high,advanced,Operations; Compliance,IT Operations,,"N/A (platform lifecycle — ISE upgrade rehearsal monitoring, no adversary technique)",content/cat-17-network-security-zero-trust/UC-17.1.49.json,1
UC-17.1.50,17,1,Cisco ISE — MDM/UEM Connector Health and Compliance Drift,high,intermediate,Compliance; Operations,Security,,"N/A (MDM integration health — measures ISE-to-UEM connection state, no attack mapping)",content/cat-17-network-security-zero-trust/UC-17.1.50.json,1
UC-17.1.51,17,1,ISE Sponsor Portal — Sponsor Approval Latency and Approval-Pattern Anomalies,medium,intermediate,Operations; Security,Security,,T1078.002,content/cat-17-network-security-zero-trust/UC-17.1.51.json,1
UC-17.1.52,17,1,Self-Registration Portal Storm Detection and Bot-Onboarding Defense,high,intermediate,Security; Operations,Security,,T1110.001; T1078.002,content/cat-17-network-security-zero-trust/UC-17.1.52.json,1
UC-17.1.53,17,1,Posture Remediation Funnel — Detection-to-Compliant Conversion Rate,medium,advanced,Compliance; Operations,Security,,"N/A (posture remediation pipeline — measures policy compliance flow, no adversary technique)",content/cat-17-network-security-zero-trust/UC-17.1.53.json,1
UC-17.1.54,17,1,Cisco Secure Client / AnyConnect Posture Agent Heartbeat and Version Drift,medium,intermediate,Operations; Compliance,IT Operations,,"N/A (agent fleet health — measures AnyConnect posture agent heartbeat, no attack mapping)",content/cat-17-network-security-zero-trust/UC-17.1.54.json,1
UC-17.1.55,17,1,Cisco ISE Profiler Probe Quality and Endpoint-Classification Coverage,medium,advanced,Operations; Configuration,Security,,"N/A (data-quality monitoring — measures ISE profiler probe reliability, no adversary technique)",content/cat-17-network-security-zero-trust/UC-17.1.55.json,1
UC-17.1.56,17,1,ISE RADIUS Change-of-Authorization (CoA) Failure Detection,high,intermediate,Operations; Security,IT Operations,,T1499.004,content/cat-17-network-security-zero-trust/UC-17.1.56.json,1
UC-17.1.57,17,1,"ISE ERS / OpenAPI Brute-Force, Token Theft, and Anomalous API-Caller Detection",high,advanced,Security; Audit,Security,,T1110.001; T1078.004,content/cat-17-network-security-zero-trust/UC-17.1.57.json,1
UC-17.1.58,17,1,Cisco ISE Data Connect — DB-Direct Query Audit and Slow-Query Detection,medium,advanced,Operations; Performance; Compliance,IT Operations,,T1110.001,content/cat-17-network-security-zero-trust/UC-17.1.58.json,1
UC-17.1.59,17,1,Cisco ISE Logs through Splunk Edge Processor — Pipeline Health and Routing,medium,advanced,Operations; Operations,IT Operations,,"N/A (ingest pipeline health — measures Splunk Edge Processor for ISE, no adversary technique)",content/cat-17-network-security-zero-trust/UC-17.1.59.json,1
UC-17.1.60,17,1,ISE on AWS / Azure / GCP — Cloud-Hosted PSN Health and Egress Cost,medium,advanced,Operations; Capacity,IT Operations,,"N/A (cloud connectivity health — measures ISE-to-cloud session readiness, no attack mapping)",content/cat-17-network-security-zero-trust/UC-17.1.60.json,1
UC-17.1.61,17,1,ISE Multi-Site Topology — Cross-Site Replication Lag and WAN Loss Impact,medium,advanced,Operations; Performance,IT Operations,,"N/A (topology observability — measures network device authentication coverage, no adversary technique)",content/cat-17-network-security-zero-trust/UC-17.1.61.json,1
UC-17.1.62,17,1,ISE Hybrid Deployment — On-Prem PAN to Cloud-PSN Latency and Bandwidth,medium,advanced,Operations; Performance,IT Operations,,"N/A (data-feed liveness — measures ISE pxGrid topic delivery, no attack mapping)",content/cat-17-network-security-zero-trust/UC-17.1.62.json,1
UC-17.1.63,17,1,ISE Stealth-Mode Posture and Compliance Pre-Auth Validation,medium,advanced,Compliance; Operations,Security,,"N/A (policy hygiene — measures stealth-mode posture coverage, no adversary technique)",content/cat-17-network-security-zero-trust/UC-17.1.63.json,1
UC-17.1.64,17,1,ISE Custom Posture Provisioning (CPP) Install and Update Audit,medium,intermediate,Operations; Configuration,Security,,"N/A (policy hygiene — measures Continuous Posture Polling effectiveness, no adversary technique)",content/cat-17-network-security-zero-trust/UC-17.1.64.json,1
UC-17.1.65,17,1,ISE Continuous Compliance Monitoring (CoCM) Grace-Period Tracking,medium,advanced,Compliance,Security,,"N/A (policy hygiene — measures Continuous Compliance Monitoring grace-window usage, no adversary technique)",content/cat-17-network-security-zero-trust/UC-17.1.65.json,1
UC-17.1.66,17,1,Cisco AI Endpoint Analytics — IoT/OT Classification Confidence and New-Profile Discovery,medium,advanced,Operations; Security,Security,,"N/A (IoT/OT visibility — measures ISE classification accuracy for OT devices, no adversary technique)",content/cat-17-network-security-zero-trust/UC-17.1.66.json,1
UC-17.1.67,17,1,Cisco AI Endpoint Behavioural (AEB) Profile-Drift and Behaviour-Anomaly Detection,medium,advanced,Security; Operations,Security,,T1071; T1041,content/cat-17-network-security-zero-trust/UC-17.1.67.json,1
UC-17.1.68,17,1,ISE IoT/OT Device Onboarding — Profile Match and SGT Assignment Validation,medium,advanced,Operations; Compliance,Security,,"N/A (behavioural analytics health — measures ISE AI Endpoint Behavioural model freshness, no attack mapping)",content/cat-17-network-security-zero-trust/UC-17.1.68.json,1
UC-17.1.69,17,1,TEAP (Tunnel EAP) Authentication Mode Tracking and Inner-Method Failure Detection,medium,advanced,Security; Operations,Security,,"N/A (authentication hygiene — measures TEAP/EAP-chained authentication coverage, no adversary technique)",content/cat-17-network-security-zero-trust/UC-17.1.69.json,1
UC-17.1.70,17,1,OCSP Responder and CRL Repository Reachability and Latency Monitoring,high,advanced,Operations; Security,Security,,T1550.001,content/cat-17-network-security-zero-trust/UC-17.1.70.json,1
UC-17.1.71,17,1,"Cisco ISE Admin Account Lockout, Failed-Login Burst, and Privileged-Role Audit",high,intermediate,Security; Compliance,Security,,T1110; T1078.003; T1098,content/cat-17-network-security-zero-trust/UC-17.1.71.json,1
UC-17.1.72,17,1,"ISE GUI Admin Session Activity — Concurrent Sessions, Unusual Geo, and Long-Running Sessions",medium,intermediate,Security; Compliance,Security,,T1078.003; T1078,content/cat-17-network-security-zero-trust/UC-17.1.72.json,1
UC-17.1.73,17,1,Cisco WLC + ISE Wireless Authentication Funnel — Association → Auth → DHCP → Posture,high,advanced,Operations; Security,IT Operations,,"N/A (wireless integration — measures fast-roaming success rate, no adversary technique)",content/cat-17-network-security-zero-trust/UC-17.1.73.json,1
UC-17.1.74,17,1,ISE iPSK / MAB / 802.1X Mode Distribution by SSID and Mixed-Mode Anomaly Detection,medium,intermediate,Security; Operations,Security,,"N/A (wireless integration — measures WLC↔ISE RADIUS pipeline health, no adversary technique)",content/cat-17-network-security-zero-trust/UC-17.1.74.json,1
UC-17.1.75,17,1,ISE Downloadable ACL (dACL) Push Failures and ACL-Length Truncation Detection,medium,advanced,Operations; Security,Security,,"N/A (policy hygiene — measures dACL/AuthZ profile drift, no adversary technique)",content/cat-17-network-security-zero-trust/UC-17.1.75.json,1
UC-17.1.76,17,1,ISE Group-Based Policy (GBP / Microsegmentation) Effective-Policy Drift,medium,advanced,Compliance; Operations,Security,,"N/A (policy hygiene — measures Group-Based Policy hit counts, no adversary technique)",content/cat-17-network-security-zero-trust/UC-17.1.76.json,1
UC-17.1.77,17,1,Cisco ISE PSN Authentication-Per-Second (TPS) SLO and Capacity Headroom,high,advanced,Operations; Capacity,IT Operations,,"N/A (SLO monitoring — measures ISE Policy Service Node latency, no adversary technique)",content/cat-17-network-security-zero-trust/UC-17.1.77.json,1
UC-17.1.78,17,1,ISE PSN Authentication Distribution Imbalance and Sticky-Session Detection,medium,advanced,Operations,IT Operations,,"N/A (SLO monitoring — measures PSN load distribution, no adversary technique)",content/cat-17-network-security-zero-trust/UC-17.1.78.json,1
UC-17.1.79,17,1,ISE Authorization-Policy Funnel — From Match to Final Authorization Result,medium,advanced,Operations; Compliance,Security,,"N/A (SLO monitoring — measures user enrollment funnel completion, no adversary technique)",content/cat-17-network-security-zero-trust/UC-17.1.79.json,1
UC-17.1.80,17,1,ISE ANC Closed-Loop Effectiveness — Quarantine-to-Compromise-Stop Time,high,advanced,Security; Compliance,Security,,"N/A (response-loop telemetry — measures ANC closed-loop quarantine flow, no adversary technique)",content/cat-17-network-security-zero-trust/UC-17.1.80.json,1
UC-17.1.81,17,1,ISE Identity Risk Score Contribution to Splunk ES Risk-Based Alerting (RBA),medium,advanced,Security,Security,,"N/A (ES integration — measures Risk-Based Alerting score-to-action effectiveness, no adversary technique)",content/cat-17-network-security-zero-trust/UC-17.1.81.json,1
UC-17.1.82,17,1,Splunk SOAR + ISE Closed-Loop Playbook Audit and Mean-Time-to-Containment KPI,high,advanced,Security; Operations,Security,,"N/A (meta-detection — measures playbook execution KPIs, not adversary behaviour)",content/cat-17-network-security-zero-trust/UC-17.1.82.json,1
UC-17.2.1,17,2,VPN Concurrent Sessions,high,beginner,Security,Security,,T1133; T1078,content/cat-17-network-security-zero-trust/UC-17.2.1.json,1
UC-17.2.2,17,2,VPN Authentication Failures,high,intermediate,Security,Security,,T1071.001,content/cat-17-network-security-zero-trust/UC-17.2.2.json,1
UC-17.2.3,17,2,Geo-Location Anomalies,critical,beginner,Security,Security,,T1021; T1219,content/cat-17-network-security-zero-trust/UC-17.2.3.json,1
UC-17.2.4,17,2,Split-Tunnel Compliance,medium,beginner,Security; Compliance,Security,,T1572; T1048,content/cat-17-network-security-zero-trust/UC-17.2.4.json,1
UC-17.2.5,17,2,VPN Tunnel Stability,medium,intermediate,Security; Availability,Security,,T1133,content/cat-17-network-security-zero-trust/UC-17.2.5.json,1
UC-17.2.6,17,2,Off-Hours VPN Access,medium,intermediate,Security,Security,,T1021; T1219,content/cat-17-network-security-zero-trust/UC-17.2.6.json,1
UC-17.2.7,17,2,VPN Bandwidth Consumption,medium,intermediate,Security; Performance,Security,,T1048; T1041,content/cat-17-network-security-zero-trust/UC-17.2.7.json,1
UC-17.2.8,17,2,Simultaneous Session Detection,critical,intermediate,Security,Security,,T1021; T1219,content/cat-17-network-security-zero-trust/UC-17.2.8.json,1
UC-17.2.9,17,2,VPN Split-Tunnel Policy Compliance,medium,intermediate,Compliance; Security,Security,,T1572; T1048,content/cat-17-network-security-zero-trust/UC-17.2.9.json,1
UC-17.2.10,17,2,mTLS Certificate Rotation Tracking,high,advanced,Security; Availability,Security,,T1573.001; T1573.002,content/cat-17-network-security-zero-trust/UC-17.2.10.json,1
UC-17.2.11,17,2,Split Tunnel Violation Detection,high,intermediate,Compliance; Security,Security,,T1572; T1048.001,content/cat-17-network-security-zero-trust/UC-17.2.11.json,1
UC-17.2.12,17,2,VPN Concentrator Capacity,high,beginner,Security; Capacity,Security,,T1133,content/cat-17-network-security-zero-trust/UC-17.2.12.json,1
UC-17.2.13,17,2,Concurrent VPN Session Limits,medium,beginner,Capacity; Security,Security,,T1021,content/cat-17-network-security-zero-trust/UC-17.2.13.json,1
UC-17.2.14,17,2,Geo-Impossible VPN Connections,critical,intermediate,Security,Security,,T1021; T1219,content/cat-17-network-security-zero-trust/UC-17.2.14.json,1
UC-17.2.15,17,2,VPN Tunnel Keepalive Failure Analysis,medium,intermediate,Security; Availability,Security,,T1133,content/cat-17-network-security-zero-trust/UC-17.2.15.json,1
UC-17.2.16,17,2,Remote Desktop Gateway Health,high,beginner,Security; Availability,Security,,T1021.001,content/cat-17-network-security-zero-trust/UC-17.2.16.json,1
UC-17.2.17,17,2,VPN Client Version Compliance,high,beginner,Security; Compliance,Security,,T1133; T1078,content/cat-17-network-security-zero-trust/UC-17.2.17.json,1
UC-17.2.18,17,2,Site-to-Site Tunnel Flapping,high,intermediate,Security; Availability,Security,,T1133,content/cat-17-network-security-zero-trust/UC-17.2.18.json,1
UC-17.2.19,17,2,Always-On VPN Enforcement,high,intermediate,Security; Compliance,Security,,T1572; T1048,content/cat-17-network-security-zero-trust/UC-17.2.19.json,1
UC-17.2.20,17,2,VPN Bandwidth Utilization Trending,medium,beginner,Security; Performance; Capacity,Security,,T1133,content/cat-17-network-security-zero-trust/UC-17.2.20.json,1
UC-17.2.21,17,2,SSL VPN Certificate Compliance,high,intermediate,Security; Compliance; Availability,Security,,T1573,content/cat-17-network-security-zero-trust/UC-17.2.21.json,1
UC-17.2.22,17,2,Remote Session Duration Anomalies,medium,intermediate,Security,Security,,T1021; T1219,content/cat-17-network-security-zero-trust/UC-17.2.22.json,1
UC-17.2.23,17,2,VPN Session Duration and Idle Timeout,medium,beginner,Security; Performance,Security,,T1021,content/cat-17-network-security-zero-trust/UC-17.2.23.json,1
UC-17.2.24,17,2,Akamai Guardicore Deception and Honeypot Connection Events,critical,intermediate,Security,Security,,,content/cat-17-network-security-zero-trust/UC-17.2.24.json,1
UC-17.2.25,17,2,Akamai Guardicore Asset Label and Segmentation Group Drift,medium,advanced,Configuration; Compliance,Security,,,content/cat-17-network-security-zero-trust/UC-17.2.25.json,1
UC-17.3.1,17,3,Conditional Access Enforcement,high,beginner,Security; Performance,Security,,T1071.001,content/cat-17-network-security-zero-trust/UC-17.3.1.json,1
UC-17.3.2,17,3,Device Trust Scoring,high,beginner,Security; Compliance,Security,,T1200,content/cat-17-network-security-zero-trust/UC-17.3.2.json,1
UC-17.3.3,17,3,Micro-Segmentation Audit,high,beginner,Security; Configuration,Security,,T1021; T1570,content/cat-17-network-security-zero-trust/UC-17.3.3.json,1
UC-17.3.4,17,3,ZTNA Application Access,medium,beginner,Security; Performance,Security,,T1021; T1071.001,content/cat-17-network-security-zero-trust/UC-17.3.4.json,1
UC-17.3.5,17,3,Posture Assessment Trending,medium,beginner,Security; Compliance,Security,,T1078; T1133,content/cat-17-network-security-zero-trust/UC-17.3.5.json,1
UC-17.3.6,17,3,Policy Drift Detection,high,intermediate,Security; Configuration,Security,,T1562.004; T1133,content/cat-17-network-security-zero-trust/UC-17.3.6.json,1
UC-17.3.7,17,3,Device Certificate Expiration and Renewal,critical,intermediate,Security; Availability,Security,,T1573.002,content/cat-17-network-security-zero-trust/UC-17.3.7.json,1
UC-17.3.8,17,3,Zero Trust Access Denial Trending,high,intermediate,Security; Performance,Security,,T1071.001; T1046,content/cat-17-network-security-zero-trust/UC-17.3.8.json,1
UC-17.3.11,17,3,Micro-Segment Traffic Baseline Anomaly,high,intermediate,Security,Security,,T1021; T1570; T1018,content/cat-17-network-security-zero-trust/UC-17.3.11.json,1
UC-17.3.12,17,3,Zscaler ZIA Policy Violation Trends,high,beginner,Compliance; Security,Security,,T1071.001,content/cat-17-network-security-zero-trust/UC-17.3.12.json,1
UC-17.3.13,17,3,ZPA Application Segment Health,high,intermediate,Security; Availability,Security,,T1133,content/cat-17-network-security-zero-trust/UC-17.3.13.json,1
UC-17.3.14,17,3,Cisco Umbrella DNS Block Analysis,high,beginner,Security,Security,,T1071.004; T1568,content/cat-17-network-security-zero-trust/UC-17.3.14.json,1
UC-17.3.15,17,3,SASE Tunnel Health,high,intermediate,Security; Availability,Security,,T1133,content/cat-17-network-security-zero-trust/UC-17.3.15.json,1
UC-17.3.16,17,3,Identity-Aware Proxy Access Anomalies,high,intermediate,Security,Security,,T1090; T1071.001; T1021,content/cat-17-network-security-zero-trust/UC-17.3.16.json,1
UC-17.3.17,17,3,Microsegmentation Policy Effectiveness,high,intermediate,Security,Security,,T1021; T1046,content/cat-17-network-security-zero-trust/UC-17.3.17.json,1
UC-17.3.18,17,3,Device Trust Score Trending,high,beginner,Security; Compliance,Security,,T1200,content/cat-17-network-security-zero-trust/UC-17.3.18.json,1
UC-17.3.19,17,3,Continuous Authentication Compliance,medium,intermediate,Security; Compliance,Security,,T1021,content/cat-17-network-security-zero-trust/UC-17.3.19.json,1
UC-17.3.20,17,3,Browser Isolation Usage,medium,beginner,Security; Operations,Security,,T1133,content/cat-17-network-security-zero-trust/UC-17.3.20.json,1
UC-17.3.21,17,3,SWG Bypass Attempt Detection,critical,intermediate,Security,Security,,T1572; T1090; T1048; T1573,content/cat-17-network-security-zero-trust/UC-17.3.21.json,1
UC-17.3.22,17,3,ZTNA Application Access Latency,medium,beginner,Security; Performance,Security,,T1133,content/cat-17-network-security-zero-trust/UC-17.3.22.json,1
UC-17.3.23,17,3,Prisma Access Tunnel Health,high,intermediate,Security; Availability,Security,,T1133,content/cat-17-network-security-zero-trust/UC-17.3.23.json,1
UC-17.3.24,17,3,Conditional Access Policy Enforcement (Entra ID),high,beginner,Security; Compliance,Security,,T1021,content/cat-17-network-security-zero-trust/UC-17.3.24.json,1
UC-17.3.25,17,3,Cato Security Event Monitoring (Cato Networks),high,intermediate,Security,Security,,T1071.001; T1048,content/cat-17-network-security-zero-trust/UC-17.3.25.json,1
UC-17.3.26,17,3,Cato WAN Link Health and Quality (Cato Networks),high,intermediate,Security; Performance; Availability,Security,,T1133,content/cat-17-network-security-zero-trust/UC-17.3.26.json,1
UC-17.3.27,17,3,Cato Threat Prevention Events (Cato Networks),critical,intermediate,Security,Security,,T1071.001,content/cat-17-network-security-zero-trust/UC-17.3.27.json,1
UC-17.3.28,17,3,Cato Cloud Firewall Policy Audit (Cato Networks),medium,beginner,Security; Configuration; Compliance,Security,,T1562.004; T1133,content/cat-17-network-security-zero-trust/UC-17.3.28.json,1
UC-17.3.29,17,3,Cato SD-WAN Tunnel Health (Cato Networks),critical,intermediate,Security; Availability,Security,,T1133,content/cat-17-network-security-zero-trust/UC-17.3.29.json,1
UC-17.3.30,17,3,Cato SDP Client Connection Monitoring (Cato Networks),high,intermediate,Security; Availability,Security,,T1021; T1219; T1071.001,content/cat-17-network-security-zero-trust/UC-17.3.30.json,1
UC-17.3.31,17,3,Cato DLP and CASB Event Analysis (Cato Networks),high,intermediate,Security; Compliance,Security,,T1048; T1048.001; T1102,content/cat-17-network-security-zero-trust/UC-17.3.31.json,1
UC-17.3.32,17,3,Netskope Cloud App Risk Assessment,high,beginner,Security,Security,,T1102,content/cat-17-network-security-zero-trust/UC-17.3.32.json,1
UC-17.3.33,17,3,Netskope DLP Policy Violations,critical,intermediate,Security; Compliance,Security,,T1048; T1048.001,content/cat-17-network-security-zero-trust/UC-17.3.33.json,1
UC-17.3.34,17,3,Netskope Threat Protection Events,critical,intermediate,Security,Security,,T1071.001; T1568.002,content/cat-17-network-security-zero-trust/UC-17.3.34.json,1
UC-17.3.35,17,3,Netskope SWG Web Category Blocking,high,beginner,Compliance; Security,Security,,T1071.001,content/cat-17-network-security-zero-trust/UC-17.3.35.json,1
UC-17.3.36,17,3,Netskope Private Access (NPA) Health,high,intermediate,Security; Availability,Security,,T1133,content/cat-17-network-security-zero-trust/UC-17.3.36.json,1
UC-17.3.37,17,3,Netskope CASB Inline Policy Enforcement,high,beginner,Security; Compliance,Security,,T1048; T1041,content/cat-17-network-security-zero-trust/UC-17.3.37.json,1
UC-17.3.38,17,3,Netskope Admin Audit Trail,medium,beginner,Security; Configuration; Compliance,Security,,T1562.004; T1133,content/cat-17-network-security-zero-trust/UC-17.3.38.json,1
UC-17.3.39,17,3,FortiSASE SWG Policy Violation Trends (Fortinet),high,beginner,Compliance; Security,Security,,T1071.001,content/cat-17-network-security-zero-trust/UC-17.3.39.json,1
UC-17.3.40,17,3,FortiSASE ZTNA Application Access (Fortinet),high,intermediate,Security; Performance,Security,,T1021; T1071.001,content/cat-17-network-security-zero-trust/UC-17.3.40.json,1
UC-17.3.41,17,3,FortiSASE Threat Detection Events (Fortinet),critical,intermediate,Security,Security,,T1562; T1133,content/cat-17-network-security-zero-trust/UC-17.3.41.json,1
UC-17.3.42,17,3,FortiSASE Thin Edge Health (Fortinet),high,intermediate,Security; Availability,Security,,T1133,content/cat-17-network-security-zero-trust/UC-17.3.42.json,1
UC-17.3.43,17,3,FortiSASE Admin Configuration Audit (Fortinet),medium,beginner,Security; Configuration; Compliance,Security,,T1562.004; T1133,content/cat-17-network-security-zero-trust/UC-17.3.43.json,1
UC-17.3.44,17,3,Check Point Harmony SASE Threat Prevention (Check Point),critical,intermediate,Security,Security,,T1133,content/cat-17-network-security-zero-trust/UC-17.3.44.json,1
UC-17.3.45,17,3,Check Point Harmony SASE Internet Access Policy (Check Point),high,beginner,Compliance; Security,Security,,T1071.001,content/cat-17-network-security-zero-trust/UC-17.3.45.json,1
UC-17.3.46,17,3,Check Point Harmony SASE Private Access (Check Point),high,intermediate,Security; Availability,Security,,T1133,content/cat-17-network-security-zero-trust/UC-17.3.46.json,1
UC-17.3.47,17,3,Check Point Harmony SASE Admin Audit (Check Point),medium,beginner,Security; Configuration; Compliance,Security,,T1562.004; T1133,content/cat-17-network-security-zero-trust/UC-17.3.47.json,1
UC-17.3.48,17,3,Check Point Harmony SASE DLP Events (Check Point),critical,intermediate,Security; Compliance,Security,,T1048; T1048.001,content/cat-17-network-security-zero-trust/UC-17.3.48.json,1
UC-17.3.49,17,3,Akamai Guardicore Segmentation Policy Violations,critical,intermediate,Security,Security,,T1021; T1570,content/cat-17-network-security-zero-trust/UC-17.3.49.json,1
UC-17.3.50,17,3,Akamai Guardicore Reveal Map Anomalies,high,intermediate,Security,Security,,T1021; T1018; T1046,content/cat-17-network-security-zero-trust/UC-17.3.50.json,1
UC-17.3.51,17,3,Akamai Guardicore Agent Health,high,beginner,Availability,Security,,,content/cat-17-network-security-zero-trust/UC-17.3.51.json,1
UC-17.3.52,17,3,Akamai Guardicore Incident Investigation,critical,advanced,Security,Security,,T1021; T1046,content/cat-17-network-security-zero-trust/UC-17.3.52.json,1
UC-17.3.53,17,3,Broadcom Symantec Cloud SWG Policy Analysis (Broadcom),high,beginner,Compliance; Security,Security,,T1071.001,content/cat-17-network-security-zero-trust/UC-17.3.53.json,1
UC-17.3.54,17,3,Broadcom Symantec CASB Shadow IT Detection (Broadcom),high,intermediate,Security,Security,,T1102,content/cat-17-network-security-zero-trust/UC-17.3.54.json,1
UC-17.3.55,17,3,Broadcom Symantec Cloud SWG Threat Events (Broadcom),critical,intermediate,Security,Security,,T1071.001; T1568.002,content/cat-17-network-security-zero-trust/UC-17.3.55.json,1
UC-17.3.56,17,3,Cloudflare Access (ZTNA) Policy Enforcement,high,beginner,Security,Security,,T1021; T1071.001,content/cat-17-network-security-zero-trust/UC-17.3.56.json,1
UC-17.3.57,17,3,Cloudflare Gateway (SWG) DNS and HTTP Filtering,high,beginner,Security; Compliance,Security,,T1071.001; T1071.004,content/cat-17-network-security-zero-trust/UC-17.3.57.json,1
UC-17.3.58,17,3,Cloudflare Tunnel Health,high,intermediate,Security; Availability,Security,,T1133,content/cat-17-network-security-zero-trust/UC-17.3.58.json,1
UC-17.3.59,17,3,Forcepoint ONE SSE Web Security Events (Forcepoint),high,beginner,Security; Compliance,Security,,T1071.001,content/cat-17-network-security-zero-trust/UC-17.3.59.json,1
UC-17.3.60,17,3,Forcepoint ONE ZTNA Private Access Health (Forcepoint),high,intermediate,Security; Availability,Security,,T1133,content/cat-17-network-security-zero-trust/UC-17.3.60.json,1
UC-17.3.61,17,3,SonicWall Cloud SWG and SMA Access Events (SonicWall),high,beginner,Security; Compliance,Security,,T1071.001; T1021,content/cat-17-network-security-zero-trust/UC-17.3.61.json,1
UC-17.3.62,17,3,Versa SASE Security and Access Events (Versa Networks),high,intermediate,Security,Security,,T1071.001,content/cat-17-network-security-zero-trust/UC-17.3.62.json,1
UC-17.3.63,17,3,Netskope Malware and Threat Detected in Cloud and Web Sessions,critical,beginner,Security,Security,,,content/cat-17-network-security-zero-trust/UC-17.3.63.json,1
UC-17.3.64,17,3,Netskope DLP Policy Violations and Sensitive Data Exfiltration Attempts,high,intermediate,Security; Compliance,Security,,,content/cat-17-network-security-zero-trust/UC-17.3.64.json,1
UC-17.3.65,17,3,Netskope First-Time Cloud Application Access by User (Shadow IT Signal),medium,intermediate,Security; Governance,Security,,,content/cat-17-network-security-zero-trust/UC-17.3.65.json,1
UC-17.3.66,17,3,Forcepoint Email Security DLP and Policy Blocks (KV SIEM Format),high,intermediate,Security; Compliance,Security,,,content/cat-17-network-security-zero-trust/UC-17.3.66.json,1
UC-17.3.67,17,3,Forcepoint Web Security On-Premises URL Blocks (`websense:cg:kv`),medium,beginner,Security,Security,,,content/cat-17-network-security-zero-trust/UC-17.3.67.json,1
UC-17.4.1,17,4,Cloudflare WAF Managed Rule Block Rate by Rule ID (`cloudflare:json`),high,intermediate,Security; Operations,Security,,,content/cat-17-network-security-zero-trust/UC-17.4.1.json,1
UC-17.4.2,17,4,Cloudflare Bot Management Score Distribution and Challenge Pass Rate (`cloudflare:json`),high,intermediate,Security; Analytics,Security,,,content/cat-17-network-security-zero-trust/UC-17.4.2.json,1
UC-17.4.3,17,4,Cloudflare Rate Limiting Rule Trigger Volume (`cloudflare:json`),high,intermediate,Security; Performance,Security,,,content/cat-17-network-security-zero-trust/UC-17.4.3.json,1
